timestamp,mn_grade_pct,fe_content_pct,siO2_content_pct,al2O3_content_pct,p_content_pct,moisture_pct,p80_mm,work_index_kwh_t,specific_gravity,ore_type,mn_grade_squared,mn_grade_log,gangue_total,ore_quality_index,mn_to_fe_ratio,mn_to_silica_ratio,mn_to_al_ratio,mn_to_phosphorus_ration,valuable_mineral_ratio,ore_hardness_category,liberation_difficulty,density_grade_product,moisture_adjusted_grade,enrichment_potential,ore_type_carbonate,ore_type_oxide,ore_type_silicate,ore_processability_score,grade_deviation_from_mean,grade_percentile_rank,is_high_grade,is_low_grade
2020-05-31 18:00:00,44.13,4.74,0.64,7.23,0.214,7.0,14.6,22.0,4.08,silicate,1947.4569000000001,3.80954721383891,12.824,3.438522674146798,9.290526315789474,67.8923076923077,6.095303867403315,197.00892857142858,0.7748358324261685,very_hard,321.2,180.05040000000002,41.0409,0.17833673238159975,False,False,True,0.5415954545454547,-12.484058570990491,0.09789941735663907,0,1
2022-08-08 00:00:00,44.13,5.39,1.0,7.21,0.191,9.0,13.9,22.0,4.16,oxide,1947.4569000000001,3.80954721383891,13.791,3.1975943772190423,8.172222222222224,43.693069306930695,6.11218836565097,219.55223880597015,0.7618998290775366,very_hard,305.8,183.5808,40.158300000000004,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2022-04-06 06:00:00,77.71,-5.63,-1.12,7.61,0.187,7.2,15.8,22.0,4.84,oxide,6038.844099999999,4.3657702121543585,1.0470000000000004,73.51939451277197,-13.827402135231315,-70.00900900900899,10.198162729658792,394.4670050761421,0.9867059435986643,very_hard,347.6,376.11639999999994,72.11488,-0.3308454510359027,False,True,False,0.7417772727272727,21.0959414290095,0.9410456915056731,1,0
2025-02-07 12:00:00,51.53,2.85,0.93,5.38,0.137,7.9,13.8,22.0,4.24,carbonate,2655.3409,3.9613844349658702,9.297,5.536692811862039,18.01748251748252,54.81914893617021,9.560296846011132,350.54421768707476,0.8471566902855641,very_hard,303.6,218.48720000000003,47.459129999999995,0.009120900446341914,True,False,False,0.5972795454545454,-5.084058570990493,0.41130021465808037,0,0
2026-07-26 06:00:00,77.71,-5.76,-0.79,7.76,0.164,8.4,8.3,22.0,4.64,oxide,6038.844099999999,4.3657702121543585,1.3739999999999999,56.148843930635834,-13.51478260869565,-99.62820512820511,10.001287001287,446.6091954022988,0.9826260684841435,very_hard,182.60000000000002,360.57439999999997,71.18235999999999,-0.3308454510359027,False,True,False,0.7417772727272727,21.0959414290095,0.9410456915056731,1,0
2024-02-28 06:00:00,47.39,4.5,0.53,6.14,0.07,9.7,25.5,22.0,4.19,carbonate,2245.8121,3.8792931808052273,11.24,4.212444444444444,10.507760532150776,87.75925925925925,7.705691056910569,592.375,0.8082892717039059,very_hard,561.0,198.56410000000002,42.79317,0.09727790673137791,True,False,False,0.5492931818181819,-9.224058570990493,0.2861085556577737,0,0
2024-01-12 00:00:00,44.13,4.41,1.41,6.33,0.122,7.6,10.6,22.0,4.18,silicate,1947.4569000000001,3.80954721383891,12.272,3.5930630190522717,9.984162895927602,31.0774647887324,6.960567823343849,334.3181818181818,0.782419063153789,very_hard,233.2,184.4634,40.776120000000006,0.17833673238159975,False,False,True,0.5415954545454547,-12.484058570990491,0.09789941735663907,0,1
2023-01-26 06:00:00,44.13,5.2,1.45,6.74,0.082,9.0,8.2,22.0,4.14,oxide,1947.4569000000001,3.80954721383891,13.472000000000001,3.2732532265242544,8.470249520153551,30.226027397260278,6.537777777777778,479.6739130434783,0.7661192319711121,very_hard,180.39999999999998,182.69819999999999,40.158300000000004,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2024-05-07 06:00:00,77.28,-6.16,-1.13,7.66,0.191,5.6,37.2,22.0,4.97,oxide,5972.1984,4.360292142527875,0.5610000000000002,135.34150612959715,-12.565853658536584,-69.00000000000001,10.07561929595828,384.4776119402985,0.9927930011176629,very_hard,818.4000000000001,384.0816,72.95232000000001,-0.32712215320910976,False,True,False,0.7376727272727274,20.665941429009507,0.8793314934069304,1,0
2020-06-07 06:00:00,54.55,1.57,0.33,5.03,0.181,7.0,20.2,22.0,4.46,oxide,2975.7025,4.017283516085639,7.111000000000001,7.660440949304872,34.5253164556962,160.4411764705882,10.823412698412698,285.6020942408377,0.8846758891357583,very_hard,444.4,243.29299999999998,50.7315,-0.046746104491292344,False,True,False,0.5207045454545455,-2.064058570990497,0.5154860472247776,0,0
2023-01-14 18:00:00,72.04,-4.31,-1.18,5.9,0.073,6.8,17.2,22.0,4.58,oxide,5189.761600000001,4.291007236286713,0.48300000000000104,146.1257606490869,-16.753488372093024,-61.57264957264958,12.189509306260575,867.9518072289159,0.9933400438481584,very_hard,378.4,329.94320000000005,67.14128000000001,-0.2781787895613549,False,True,False,0.6876545454545455,15.425941429009512,0.8367065317387304,1,0
2025-06-11 12:00:00,77.71,-5.79,-2.16,6.27,0.189,6.9,18.7,22.0,4.98,silicate,6038.844099999999,4.3657702121543585,-1.4910000000000005,-52.471303173531375,-13.444636678200691,-36.14418604651162,12.374203821656051,390.50251256281405,1.0195620514569859,very_hard,411.4,386.9958,72.34800999999999,-0.3308454510359027,False,False,True,0.9537136363636364,21.0959414290095,0.9410456915056731,1,0
2024-01-10 06:00:00,77.71,-4.81,-2.02,6.47,0.149,8.5,16.8,22.0,4.62,oxide,6038.844099999999,4.3657702121543585,-0.21100000000000033,-386.6169154228849,-16.18958333333333,-38.66169154228855,11.992283950617283,488.7421383647798,1.0027226157756874,very_hard,369.6,359.0202,71.10464999999999,-0.3308454510359027,False,True,False,0.7417772727272727,21.0959414290095,0.9410456915056731,1,0
2026-01-25 18:00:00,48.08,4.21,0.44,6.56,0.286,6.9,14.0,22.0,4.02,oxide,2311.6864,3.8934516198427107,11.496,4.178689379454197,11.393364928909953,106.84444444444443,7.318112633181126,162.43243243243242,0.8070363904928158,very_hard,308.0,193.28159999999997,44.76248,0.08153078202995012,False,True,False,0.45894545454545455,-8.534058570990496,0.3045844832873352,0,0
2024-11-25 18:00:00,44.13,4.66,2.02,6.36,0.176,5.1,9.0,22.0,3.94,oxide,1947.4569000000001,3.80954721383891,13.216,3.336609708150613,9.449678800856532,21.73891625615764,6.927786499215071,237.25806451612905,0.7695392878317581,very_hard,198.0,173.87220000000002,41.87937000000001,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2021-09-26 12:00:00,44.13,5.49,1.28,6.96,0.298,6.4,17.0,22.0,3.97,carbonate,1947.4569000000001,3.80954721383891,14.028,3.143610200883317,8.023636363636363,34.2093023255814,6.33142037302726,143.2792207792208,0.7587950067058702,very_hard,374.0,175.19610000000003,41.30568,0.17833673238159975,True,False,False,0.5115068181818182,-12.484058570990491,0.09789941735663907,0,1
2024-03-17 06:00:00,66.98,-1.95,-0.68,7.57,0.114,8.9,21.8,22.0,4.48,oxide,4486.3204000000005,4.21921354426797,5.054,13.226698262243287,-34.52577319587629,-99.97014925373135,8.83641160949868,540.1612903225807,0.929838687286559,very_hard,479.6,300.07040000000006,61.01878,-0.22364885040310545,False,True,False,0.6393545454545455,10.36594142900951,0.7828120208524992,1,0
2020-08-26 00:00:00,44.13,5.0,1.84,5.61,0.193,8.9,13.0,22.0,3.78,oxide,1947.4569000000001,3.80954721383891,12.642999999999999,3.48771042440528,8.808383233532934,23.854054054054053,7.852313167259787,217.38916256157634,0.777306113821711,very_hard,286.0,166.8114,40.20243,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2026-02-08 06:00:00,69.75,-2.78,-1.11,5.64,0.161,5.2,19.4,22.0,4.71,carbonate,4865.0625,4.259152536523347,1.911,36.30921395106715,-25.180505415162454,-63.40909090909091,12.345132743362832,407.89473684210526,0.973332775149663,very_hard,426.79999999999995,328.5225,66.123,-0.25448028673835127,True,False,False,0.8084659090909092,13.135941429009506,0.8130941429009506,1,0
2024-06-27 06:00:00,77.71,-5.01,-1.21,5.66,0.248,7.7,6.7,22.0,4.71,oxide,6038.844099999999,4.3657702121543585,-0.3119999999999996,-257.3178807947023,-15.541999999999998,-64.75833333333333,13.705467372134038,301.20155038759685,1.0040311119150365,very_hard,147.4,366.0141,71.72632999999999,-0.3308454510359027,False,True,False,0.7417772727272727,21.0959414290095,0.9410456915056731,1,0
2024-04-25 00:00:00,44.13,5.32,1.53,7.4,0.286,8.3,11.1,22.0,4.07,carbonate,1947.4569000000001,3.80954721383891,14.536,3.033823731610065,8.27954971857411,28.655844155844157,5.955465587044535,149.08783783783787,0.7522244570961033,very_hard,244.2,179.6091,40.46721,0.17833673238159975,True,False,False,0.5115068181818182,-12.484058570990491,0.09789941735663907,0,1
2025-06-18 00:00:00,46.92,3.5,0.56,5.97,0.162,7.4,25.7,22.0,4.24,carbonate,2201.4864000000002,3.869532953807194,10.192000000000002,4.5990982160360705,13.367521367521368,82.3157894736842,7.846153846153847,272.7906976744186,0.8215436335621236,very_hard,565.4,198.94080000000002,43.447919999999996,0.10826939471440747,True,False,False,0.5438454545454545,-9.694058570990492,0.2712358172339773,0,0
2023-02-05 06:00:00,77.71,-5.53,-0.95,6.07,0.239,5.8,11.5,22.0,4.95,oxide,6038.844099999999,4.3657702121543585,-0.17100000000000015,-482.6708074534157,-14.077898550724635,-82.67021276595744,12.781249999999998,312.0883534136546,1.0022053418279835,very_hard,253.0,384.6645,73.20281999999999,-0.3308454510359027,False,True,False,0.7417772727272727,21.0959414290095,0.9410456915056731,1,0
2021-07-08 18:00:00,57.57,0.67,0.08,6.8,0.276,6.4,13.5,22.0,4.3,silicate,3314.3049,4.070222620101691,7.826,7.346860643185299,84.66176470588235,639.6666666666667,8.45374449339207,201.29370629370626,0.8803290721145024,very_hard,297.0,247.551,53.88552,-0.09675178044120201,False,False,True,0.7065409090909092,0.9559414290095063,0.6171419809874271,0,0
2026-06-20 00:00:00,55.29,1.68,0.27,7.02,0.188,5.8,29.1,22.0,4.49,oxide,3056.9841,4.030516899475935,9.158,6.030759162303665,32.71597633136095,197.4642857142857,7.864864864864866,279.24242424242425,0.8579009433962265,very_hard,640.2,248.2521,52.08318,-0.059504431181045384,False,True,False,0.5277681818181817,-1.3240585709904948,0.5404783808647654,0,0
2021-10-08 12:00:00,44.13,5.25,0.94,5.09,0.243,7.9,17.7,22.0,3.98,oxide,1947.4569000000001,3.80954721383891,11.523,3.8264111679528314,8.389733840304183,46.452631578947376,8.65294117647059,174.42687747035575,0.7929491671607999,very_hard,389.4,175.6374,40.64373,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2024-02-19 00:00:00,77.71,-6.44,-1.97,7.75,0.257,9.4,16.4,22.0,4.76,silicate,6038.844099999999,4.3657702121543585,-0.40300000000000014,-197.73536895674292,-12.085536547433902,-39.647959183673464,10.014175257731958,291.0486891385767,1.005212982006804,very_hard,360.79999999999995,369.89959999999996,70.40525999999998,-0.3308454510359027,False,False,True,0.9537136363636364,21.0959414290095,0.9410456915056731,1,0
2024-09-22 18:00:00,55.69,1.23,0.43,5.94,0.291,7.2,12.2,22.0,4.3,oxide,3101.3761,4.037597828336212,7.891000000000001,7.048474876597898,44.91129032258064,126.56818181818181,9.359663865546217,185.01661129568106,0.8758905962473066,very_hard,268.4,239.46699999999998,51.680319999999995,-0.06625965164302385,False,True,False,0.5315863636363636,-0.9240585709904963,0.5545844832873352,0,0
2021-02-09 18:00:00,50.74,2.48,0.46,5.96,0.187,7.8,10.7,22.0,4.01,oxide,2574.5476000000003,3.946231176757883,9.087,5.577662965812906,20.377510040160644,107.95744680851064,8.499162479061978,257.56345177664974,0.8481120564293714,very_hard,235.39999999999998,203.4674,46.78228,0.024832479306267204,False,True,False,0.4843363636363637,-5.874058570990492,0.38531125421649803,0,0
2024-12-30 06:00:00,53.13,2.31,0.38,6.4,0.191,8.8,7.4,22.0,4.3,oxide,2822.7969000000003,3.9913885608088866,9.281,5.718437197287698,22.90086206896552,136.23076923076923,8.288611544461778,264.3283582089552,0.8512922401499736,very_hard,162.8,228.459,48.45456,-0.021268586485977837,False,True,False,0.50715,-3.4840585709904914,0.46680466114688746,0,0
2020-04-22 00:00:00,53.14,2.06,0.6,5.35,0.288,7.6,13.4,22.0,4.23,oxide,2823.8596000000002,3.9915732841861553,8.298,6.396244583533943,25.671497584541065,87.11475409836066,9.914179104477613,178.32214765100673,0.8649370096682835,very_hard,294.8,224.78220000000002,49.10136000000001,-0.021452766277756878,False,True,False,0.5072454545454546,-3.4740585709904934,0.46718797914750076,0,0
2023-09-22 06:00:00,51.27,2.47,0.32,6.01,0.079,7.8,21.8,22.0,4.2,carbonate,2628.6129000000005,3.9564225927248304,8.879000000000001,5.7678029024637185,20.673387096774196,155.36363636363637,8.516611295681065,576.0674157303372,0.8523832482668041,very_hard,479.6,215.33400000000003,47.27094,0.014238346011312597,True,False,False,0.5942659090909092,-5.344058570990491,0.40202391904323825,0,0
2022-06-10 06:00:00,62.97,-0.87,-0.39,5.34,0.193,7.5,7.9,22.0,4.36,silicate,3965.2209,4.158414223462046,4.273,14.702311463927156,-73.22093023255815,-165.71052631578948,11.770093457943926,310.1970443349753,0.9364543521258719,very_hard,173.8,274.54920000000004,58.247249999999994,-0.17420994124186118,False,False,True,0.7728136363636365,6.355941429009505,0.735510579576817,1,0
2024-08-28 12:00:00,47.18,3.83,1.06,5.4,0.096,7.1,10.2,22.0,4.06,silicate,2225.9524,3.874943997186725,10.386000000000001,4.538283955367449,12.286458333333334,44.09345794392523,8.720887245841034,445.09433962264154,0.8195810026751902,very_hard,224.39999999999998,191.55079999999998,43.83022,0.10216193302246715,False,False,True,0.5790272727272728,-9.434058570990494,0.2789021772462435,0,0
2020-01-09 00:00:00,61.75,-0.55,-0.07,7.06,0.175,9.6,14.4,22.0,4.47,carbonate,3813.0625,4.139158578011894,6.614999999999999,9.320754716981133,-114.35185185185185,-1029.1666666666665,8.734087694483735,333.7837837837838,0.9032399619688438,very_hard,316.8,276.0225,55.82200000000001,-0.15789473684210525,True,False,False,0.7157386363636364,5.135941429009506,0.7219411223551058,1,0
2021-05-27 18:00:00,47.8,3.67,0.42,6.61,0.139,8.5,13.6,22.0,4.05,oxide,2284.8399999999997,3.8877303128591016,10.838999999999999,4.405936030970596,12.98913043478261,111.16279069767441,7.220543806646525,320.8053691275167,0.8151571479731919,very_hard,299.2,193.58999999999997,43.736999999999995,0.08786610878661094,False,True,False,0.4562727272727273,-8.814058570990497,0.2963048144740877,0,0
2023-08-10 00:00:00,44.13,5.27,1.98,6.69,0.078,5.8,16.9,22.0,3.95,oxide,1947.4569000000001,3.80954721383891,14.018,3.1458511548331907,8.357954545454547,22.175879396984925,6.586567164179105,501.4772727272728,0.7589255004471349,very_hard,371.79999999999995,174.3135,41.570460000000004,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2026-03-02 00:00:00,67.94,-2.18,-0.57,7.52,0.107,7.0,15.5,22.0,4.56,oxide,4615.843599999999,4.233236561088719,4.877,13.90218948229998,-31.30875576036866,-121.32142857142858,9.02257636122178,580.6837606837607,0.9330238817858467,very_hard,341.0,309.80639999999994,63.184200000000004,-0.23461878127759786,False,True,False,0.6485181818181819,11.325941429009504,0.7948482060717571,1,0
2022-10-12 18:00:00,68.22,-2.23,-0.66,5.26,0.172,8.3,15.6,22.0,4.73,carbonate,4653.9684,4.237289838207198,2.542,26.731974921630098,-30.729729729729726,-104.95384615384614,12.944971537001898,374.83516483516485,0.9640767643650546,very_hard,343.2,322.6806,62.55774,-0.23776018762826148,True,False,False,0.7907318181818183,11.605941429009505,0.7969947868751917,1,0
2025-01-30 12:00:00,56.21,1.25,0.48,5.18,0.09,5.2,13.9,22.0,4.38,silicate,3159.5641,4.046728708280438,7.0,8.018544935805991,44.611111111111114,114.71428571428572,10.83044315992293,562.1,0.8892580287929125,very_hard,305.8,246.1998,53.287079999999996,-0.07489770503469136,False,False,True,0.6898500000000002,-0.40405857099049314,0.5706071757129715,0,0
2025-05-30 06:00:00,60.69,-0.23,-0.03,5.63,0.222,9.3,20.3,22.0,4.49,carbonate,3683.2760999999996,4.122121843221548,5.5920000000000005,10.833630846126383,-275.8636363636364,-3034.5000000000005,10.76063829787234,261.59482758620686,0.9156332035846836,very_hard,446.6,272.4981,55.045829999999995,-0.14318668643928156,True,False,False,0.7034522727272727,4.075941429009504,0.7076816927322908,1,0
2021-07-26 00:00:00,51.83,2.91,0.82,5.35,0.128,9.7,16.5,22.0,4.11,carbonate,2686.3489,3.9670792111762245,9.208,5.62269472770666,17.75,62.445783132530124,9.669776119402986,375.5797101449275,0.849143156722042,very_hard,363.0,213.0213,46.80249,0.003279953694771401,True,False,False,0.6007568181818183,-4.784058570990496,0.4236430542778289,0,0
2021-03-02 18:00:00,77.71,-6.18,-1.86,6.73,0.132,9.2,17.6,22.0,4.94,silicate,6038.844099999999,4.3657702121543585,-1.1779999999999986,-66.53253424657542,-12.59481361426256,-42.0054054054054,11.52967359050445,547.2535211267605,1.0153922542204568,very_hard,387.20000000000005,383.8874,70.56067999999999,-0.3308454510359027,False,False,True,0.9537136363636364,21.0959414290095,0.9410456915056731,1,0
2024-05-14 06:00:00,44.13,4.74,0.59,7.89,0.101,6.3,13.9,22.0,4.14,oxide,1947.4569000000001,3.80954721383891,13.321,3.310329307628835,9.290526315789474,73.55000000000001,5.586075949367089,397.5675675675676,0.7681328436406677,very_hard,305.8,182.69819999999999,41.349810000000005,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2023-05-10 12:00:00,45.55,5.19,1.24,7.52,0.288,9.8,22.9,22.0,4.14,oxide,2074.8025,3.840527003723076,14.238,3.196939921392476,8.759615384615383,36.44,6.049136786188579,152.8523489932886,0.761858566936509,very_hard,503.79999999999995,188.57699999999997,41.086099999999995,0.14160263446761806,False,True,False,0.4347954545454545,-11.064058570990497,0.2321373811714198,0,0
2021-06-13 18:00:00,58.55,0.47,0.16,5.7,0.155,5.7,24.6,22.0,4.4,oxide,3428.1024999999995,4.0868162958013095,6.485,9.014626635873748,121.97916666666667,344.4117647058823,10.253940455341505,354.8484848484848,0.9002844622126547,very_hard,541.2,257.62,55.21265,-0.11187019641332191,False,True,False,0.5588863636363637,1.9359414290095032,0.6526372278442195,0,0
2025-12-13 06:00:00,59.82,0.06,0.02,7.86,0.278,6.8,25.5,22.0,4.44,oxide,3578.4324,4.107918682249219,8.218,7.270296548371415,854.5714285714287,1994.0,7.601016518424396,207.70833333333331,0.8792145565713279,very_hard,561.0,265.60080000000005,55.75224,-0.1307255098629221,False,True,False,0.5710090909090909,3.2059414290095063,0.6942655627108248,0,0
2024-11-25 12:00:00,73.08,-4.57,-0.85,7.63,0.15,7.7,14.3,22.0,4.67,oxide,5340.6864,4.305145590337924,2.36,30.835443037974688,-16.02631578947368,-87.0,9.565445026178011,456.75,0.9687168610816543,very_hard,314.6,341.2836,67.45284,-0.2884510125889436,False,True,False,0.6975818181818182,16.465941429009504,0.8459061637534498,1,0
2020-06-20 18:00:00,55.41,1.56,0.56,7.58,0.245,5.1,8.9,22.0,4.25,carbonate,3070.2681,4.032646447751885,9.944999999999999,5.566047212456053,35.29299363057324,97.21052631578945,7.300395256916996,217.2941176470588,0.8478310764287355,very_hard,195.8,235.49249999999998,52.584089999999996,-0.06154123804367437,True,False,False,0.6422522727272727,-1.2040585709904974,0.5446182152713891,0,0
2023-07-16 18:00:00,44.13,5.37,0.73,6.59,0.17,7.1,12.0,22.0,4.11,oxide,1947.4569000000001,3.80954721383891,12.86,3.4289044289044295,8.202602230483272,59.63513513513514,6.686363636363637,245.16666666666666,0.7743463765572908,very_hard,264.0,181.37430000000003,40.996770000000005,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2025-08-20 00:00:00,44.13,5.55,1.85,5.5,0.258,7.7,13.9,22.0,4.03,oxide,1947.4569000000001,3.80954721383891,13.158000000000001,3.351306196840826,7.937050359712231,23.725806451612904,8.00907441016334,164.66417910447763,0.7703183912861332,very_hard,305.8,177.84390000000002,40.73199,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2020-07-04 06:00:00,44.13,5.57,1.55,7.8,0.165,9.7,11.1,22.0,4.17,oxide,1947.4569000000001,3.80954721383891,15.084999999999999,2.9234845975488577,7.908602150537635,28.28846153846154,5.650448143405891,252.17142857142855,0.7452503588617749,very_hard,244.2,184.0221,39.84939,0.17833673238159975,False,True,False,0.4212409090909091,-12.484058570990491,0.09789941735663907,0,1
2022-09-15 18:00:00,51.61,3.0,0.36,7.37,0.262,9.6,30.5,22.0,4.17,oxide,2663.5921,3.962906215742716,10.992,4.690965279040174,17.146179401993358,139.48648648648648,6.993224932249323,189.7426470588235,0.8244145554455129,very_hard,671.0,215.2137,46.65544,0.007556675062972303,False,True,False,0.4926409090909091,-5.004058570990495,0.4145967494633548,0,0
2026-01-18 12:00:00,77.71,-6.29,-1.04,6.98,0.185,7.4,12.2,22.0,4.66,oxide,6038.844099999999,4.3657702121543585,-0.16499999999999965,-501.3548387096786,-12.37420382165605,-75.44660194174756,11.1173104434907,398.51282051282044,1.0021277967631699,very_hard,268.4,362.1286,71.95945999999999,-0.3308454510359027,False,True,False,0.7417772727272727,21.0959414290095,0.9410456915056731,1,0
2023-07-01 00:00:00,44.93,5.28,0.75,6.08,0.196,8.6,27.7,22.0,4.11,carbonate,2018.7049,3.8271184983377022,12.306,3.6481000324780775,8.493383742911153,59.118421052631575,7.377668308702791,218.10679611650482,0.7849954574044308,very_hard,609.4,184.66230000000002,41.06602,0.1573558869352326,True,False,False,0.5207795454545455,-11.684058570990494,0.21741796994786874,0,1
2023-09-19 12:00:00,50.47,2.8,0.87,7.36,0.133,5.2,13.5,22.0,4.33,silicate,2547.2209,3.940999113664663,11.163,4.517139532802291,17.96085409252669,57.35227272727273,6.848032564450475,352.9370629370629,0.818879496373696,very_hard,297.0,218.5351,47.84556,0.030315038636813972,False,False,True,0.6194045454545455,-6.144058570990495,0.3780282122048451,0,0
2022-03-09 12:00:00,44.13,5.17,1.96,5.64,0.227,5.2,26.9,22.0,4.08,carbonate,1947.4569000000001,3.80954721383891,12.997,3.3927884985008077,8.51930501930502,22.4010152284264,7.81061946902655,186.20253164556962,0.7724893657990093,very_hard,591.8,180.05040000000002,41.835240000000006,0.17833673238159975,True,False,False,0.5115068181818182,-12.484058570990491,0.09789941735663907,0,1
2022-12-22 18:00:00,44.13,5.77,1.14,5.64,0.282,9.6,19.1,22.0,4.01,carbonate,1947.4569000000001,3.80954721383891,12.831999999999999,3.436380626070706,7.6349480968858146,38.37391304347827,7.81061946902655,151.13013698630138,0.7747270109897827,very_hard,420.20000000000005,176.9613,39.89352,0.17833673238159975,True,False,False,0.5115068181818182,-12.484058570990491,0.09789941735663907,0,1
