timestamp,equipment_id,equipment_type,operating_hours,health_score,vibration_rms,temperature_c,power_factor,wear_rate_pct,failure_probability,rul_days,maintenance_priority,health_degradation_rate,failure_risk_category,maintenance_urgency_score,equipment_age_factor,health_wear_product,vibration_severity_index,vibration_health_ratio,is_vibration_critical,normal_operating_temp,temperature_deviation,thermal_stress_index,temperature_health_interaction,power_factor_degradation,efficiency_loss_estimate,maintenance_priority_weighted
2020-06-29 23:00:00,spiral_concentrator_01,spiral_concentrator,33979.0,75.3,2.1,41.7,0.84,17.3,0.4705,1320.0,2,0.0007268981753972926,high,0.0003561695685087055,0.38788812785388127,62.27310000000001,0.42000000000000004,0.2785145888594165,0,50,-8.299999999999997,0.34750000000000003,1029.9900000000002,0.06000000000000005,12.350000000000001,0.941
2020-01-01 11:00:00,conveyor_belt_07,conveyor_belt,53060.0,62.4,5.69,58.6,0.78,32.0,0.7089,898.0,1,0.0007086183826162342,critical,0.0007885428253615128,0.6057077625570776,42.431999999999995,1.1380000000000001,0.9104000000000001,0,50,8.600000000000001,0.48833333333333334,2203.36,0.12,18.8,0.7089
2021-01-20 15:00:00,magnetic_separator_hims_01,magnetic_separator_hims,61828.0,59.3,4.51,60.1,0.831,20.3,0.7141,1131.0,1,0.0006582671561888435,critical,0.0006308303886925795,0.7057990867579909,47.262100000000004,0.9019999999999999,0.7592592592592593,0,55,5.100000000000001,0.5008333333333334,2446.07,0.06900000000000006,20.35,0.7141
2020-08-23 06:00:00,conveyor_belt_15,conveyor_belt,23051.0,80.8,4.13,43.8,0.809,16.3,0.3746,1477.0,2,0.0008328995314940136,high,0.00025345060893098783,0.2631392694063927,67.6296,0.826,0.5105067985166872,0,50,-6.200000000000003,0.365,840.96,0.09099999999999997,9.600000000000001,0.7492
2021-07-23 06:00:00,flotation_cell_rougher_02,flotation_cell_rougher,30027.0,83.2,2.04,43.9,0.873,6.7,0.3185,1387.0,2,0.0005594778207006792,high,0.00022946685878962535,0.34277397260273973,77.6256,0.40800000000000003,0.24489795918367346,0,45,-1.1000000000000014,0.36583333333333334,737.5199999999999,0.027000000000000024,8.399999999999999,0.637
2021-10-01 06:00:00,flotation_cell_cleaner_01,flotation_cell_cleaner,43991.0,77.7,2.92,45.6,0.868,8.9,0.4139,1406.0,2,0.0005069103473358792,high,0.0002941719971570718,0.5021803652968037,70.7847,0.584,0.37532133676092544,0,45,0.6000000000000014,0.38,1016.8799999999999,0.03200000000000003,11.149999999999999,0.8278
2021-01-12 20:00:00,slurry_pump_11,slurry_pump,6600.0,82.8,3.45,81.2,0.874,10.3,0.331,1534.0,2,0.0026056658082108776,high,0.00021563517915309448,0.07534246575342465,74.27159999999999,0.6900000000000001,0.41616405307599524,0,50,31.200000000000003,0.6766666666666666,1396.6400000000003,0.026000000000000023,8.600000000000001,0.662
2020-11-06 16:00:00,agitator_04,agitator,66747.0,43.3,5.63,67.6,0.818,31.2,0.85,912.0,1,0.0008494636543417032,critical,0.0009309967141292443,0.7619520547945206,29.790399999999995,1.126,1.2972350230414746,0,50,17.599999999999994,0.5633333333333332,3832.92,0.08200000000000007,28.35,0.85
2021-10-09 21:00:00,apron_feeder_01,apron_feeder,37717.0,78.6,2.91,56.5,0.856,11.8,0.4052,1365.0,2,0.0005673683652367571,high,0.0002966325036603221,0.4305593607305936,69.3252,0.5820000000000001,0.3697585768742059,0,50,6.5,0.4708333333333333,1209.1000000000004,0.04400000000000004,10.700000000000003,0.8104
2020-04-23 00:00:00,primary_crusher_02,primary_crusher,74.0,87.7,4.22,67.1,0.825,9.8,0.242,1462.0,3,0.16399999999999995,medium,0.00016541353383458648,0.0008447488584474885,79.1054,0.844,0.4806378132118451,0,50,17.099999999999994,0.5591666666666666,825.3299999999997,0.07500000000000007,6.149999999999999,0.726
2021-01-08 11:00:00,primary_crusher_02,primary_crusher,30594.0,65.3,6.57,81.6,0.781,27.8,0.6533,1116.0,1,0.0011341722503677072,critical,0.000584870188003581,0.3492465753424657,47.1466,1.314,1.0045871559633028,0,50,31.599999999999994,0.6799999999999999,2831.52,0.119,17.35,0.6533
2021-03-17 09:00:00,air_blower_03,air_blower,19478.0,86.0,2.32,56.3,0.865,7.7,0.2711,1534.0,3,0.0007187227270393757,medium,0.00017661237785016287,0.222351598173516,79.378,0.46399999999999997,0.2694541231126597,0,50,6.299999999999997,0.4691666666666666,788.1999999999999,0.03500000000000003,7.0,0.8133
2020-11-30 17:00:00,flotation_cell_rougher_02,flotation_cell_rougher,20775.0,79.1,2.47,45.9,0.869,8.4,0.3903,1469.0,2,0.0010059684251058918,high,0.0002655102040816326,0.23715753424657535,72.45559999999999,0.49400000000000005,0.3118686868686869,0,45,0.8999999999999986,0.3825,959.3100000000003,0.031000000000000028,10.450000000000003,0.7806
2020-12-14 17:00:00,vibrating_feeder_03,vibrating_feeder,6796.0,69.8,3.36,64.6,0.847,16.6,0.5554,1167.0,1,0.0044431366779461535,critical,0.000475513698630137,0.07757990867579909,58.2132,0.6719999999999999,0.48068669527897,0,50,14.599999999999994,0.5383333333333333,1950.92,0.05300000000000005,15.100000000000001,0.5554
2020-01-08 09:00:00,vacuum_filter_02,vacuum_filter,24016.0,77.0,1.53,40.8,0.889,6.9,0.4209,1418.0,2,0.0009576549943789816,high,0.0002966173361522199,0.27415525114155254,71.687,0.306,0.19844357976653698,0,50,-9.200000000000003,0.33999999999999997,938.4,0.01100000000000001,11.5,0.8418
2021-06-08 17:00:00,hydrocyclone_04,hydrocyclone,56625.0,67.7,3.24,50.4,0.838,21.0,0.599,1126.0,1,0.0005704093525942146,critical,0.0005314995563442768,0.646404109589041,53.483000000000004,0.648,0.4778761061946903,0,50,0.3999999999999986,0.42,1627.9199999999998,0.062000000000000055,16.15,0.599
2021-08-20 01:00:00,transfer_pump_05,transfer_pump,23672.0,64.1,5.15,114.1,0.846,21.6,0.6533,1189.0,1,0.001516495585688337,critical,0.0005489915966386554,0.27022831050228313,50.2544,1.03,0.8021806853582556,0,50,64.1,0.9508333333333333,4096.1900000000005,0.05400000000000005,17.950000000000003,0.6533
2020-04-06 00:00:00,filter_press_01,filter_press,29887.0,77.1,1.72,42.4,0.889,6.9,0.4195,1331.0,2,0.0007661937901498931,high,0.00031493993993993993,0.341175799086758,71.78009999999999,0.344,0.22279792746113994,0,50,-7.600000000000001,0.35333333333333333,970.9600000000003,0.01100000000000001,11.450000000000003,0.839
2020-01-07 09:00:00,slurry_pump_02,slurry_pump,29064.0,74.8,4.24,83.9,0.862,15.1,0.4746,1185.0,2,0.000867022191639429,high,0.0004001686340640809,0.3317808219178082,63.5052,0.8480000000000001,0.5660881174899868,0,50,33.900000000000006,0.6991666666666667,2114.28,0.038000000000000034,12.600000000000001,0.9492
2020-04-21 13:00:00,conveyor_belt_12,conveyor_belt,45018.0,71.7,4.86,53.4,0.795,24.1,0.5447,886.0,1,0.0006286234700904062,critical,0.0006140924464487034,0.5139041095890411,54.420300000000005,0.9720000000000001,0.6768802228412257,0,50,3.3999999999999986,0.445,1511.2199999999998,0.10499999999999998,14.149999999999999,0.5447
2020-05-12 14:00:00,conveyor_belt_09,conveyor_belt,14721.0,91.2,3.17,50.3,0.826,7.5,0.1755,1478.0,3,0.0005977448716207036,medium,0.00011866125760649086,0.16804794520547944,84.36,0.634,0.3472070098576122,0,50,0.29999999999999716,0.41916666666666663,442.6399999999998,0.07400000000000007,4.399999999999999,0.5265
2020-03-25 23:00:00,dewatering_screen_01,dewatering_screen,37006.0,69.7,8.35,61.3,0.815,27.3,0.5847,979.0,1,0.0008187640176182884,critical,0.0005966326530612245,0.4224429223744292,50.67190000000001,1.67,1.1962750716332378,0,50,11.299999999999997,0.5108333333333334,1857.3899999999996,0.08500000000000008,15.149999999999999,0.5847
2021-08-21 07:00:00,spiral_concentrator_04,spiral_concentrator,8546.0,82.2,1.59,39.8,0.846,12.5,0.3447,1447.0,2,0.002082602082602082,high,0.0002380524861878453,0.09755707762557078,71.925,0.318,0.19319562575941676,0,50,-10.200000000000003,0.33166666666666667,708.4399999999998,0.05400000000000005,8.899999999999999,0.6894
2021-02-27 03:00:00,conveyor_belt_11,conveyor_belt,21393.0,87.3,3.58,53.9,0.82,10.8,0.2503,1618.0,3,0.000593624380667477,medium,0.0001546016059295862,0.2442123287671233,77.8716,0.716,0.4096109839816934,0,50,3.8999999999999986,0.44916666666666666,684.5300000000001,0.08000000000000007,6.350000000000001,0.7509000000000001
2021-01-13 11:00:00,conveyor_belt_09,conveyor_belt,11678.0,88.6,3.2,47.1,0.822,9.7,0.2245,1685.0,3,0.0009761109684048297,medium,0.00013315539739027285,0.133310502283105,80.0058,0.64,0.3607666290868095,0,50,-2.8999999999999986,0.3925,536.9400000000003,0.07800000000000007,5.700000000000003,0.6735
2021-09-19 07:00:00,transfer_pump_05,transfer_pump,11536.0,86.9,3.42,69.8,0.88,7.8,0.2536,1647.0,3,0.001135477160440322,medium,0.00015388349514563104,0.13168949771689498,80.12180000000001,0.6839999999999999,0.393103448275862,0,50,19.799999999999997,0.5816666666666667,914.3799999999995,0.020000000000000018,6.549999999999997,0.7607999999999999
2021-01-05 18:00:00,flotation_cell_rougher_01,flotation_cell_rougher,45860.0,84.2,2.23,37.2,0.874,6.3,0.2994,1515.0,3,0.0003445193083447809,medium,0.0001974934036939314,0.5235159817351598,78.89540000000001,0.446,0.26453143534994067,0,45,-7.799999999999997,0.31,587.76,0.026000000000000023,7.899999999999999,0.8982
2020-04-02 14:00:00,conveyor_belt_01,conveyor_belt,34436.0,86.9,3.0,47.2,0.819,11.2,0.2592,1620.0,3,0.0003804047971658389,medium,0.00015990129549660703,0.39310502283105025,77.16720000000001,0.6,0.3448275862068965,0,50,-2.799999999999997,0.39333333333333337,618.3199999999998,0.08100000000000007,6.549999999999997,0.7776
2021-04-24 04:00:00,transfer_pump_01,transfer_pump,27450.0,72.7,4.62,80.7,0.859,16.4,0.5099,1232.0,1,0.0009944992896433644,critical,0.000413544201135442,0.3133561643835616,60.7772,0.924,0.6346153846153846,0,50,30.700000000000003,0.6725,2203.1099999999997,0.041000000000000036,13.649999999999999,0.5099
2020-09-28 15:00:00,secondary_crusher_02,secondary_crusher,35147.0,72.3,5.4,77.8,0.795,22.2,0.5301,1090.0,1,0.0007880960509844088,critical,0.000485884509624198,0.40122146118721463,56.249399999999994,1.08,0.7458563535911603,0,50,27.799999999999997,0.6483333333333333,2155.06,0.10499999999999998,13.850000000000001,0.5301
2020-08-01 13:00:00,spiral_concentrator_07,spiral_concentrator,4291.0,91.3,1.67,34.2,0.853,6.1,0.1707,1725.0,3,0.0020270270270270276,medium,9.88991888760139e-05,0.04898401826484018,85.7307,0.33399999999999996,0.1827133479212254,0,50,-15.799999999999997,0.28500000000000003,297.54000000000013,0.04700000000000004,4.350000000000001,0.5121
2021-05-27 04:00:00,conveyor_belt_10,conveyor_belt,47125.0,49.9,6.82,66.7,0.76,42.6,0.85,732.0,1,0.0010631074141662776,critical,0.001159618008185539,0.5379566210045662,28.642599999999998,1.364,1.364,0,50,16.700000000000003,0.5558333333333334,3341.67,0.14,25.05,0.85
2021-02-11 20:00:00,jig_03,jig,9198.0,100.0,1.24,33.1,0.86,0.0,0.0,1722.0,5,0.0,,0.0,0.105,100.0,0.248,0.12387612387612387,0,50,-16.9,0.2758333333333333,0.0,0.040000000000000036,0.0,0.0
2020-08-07 05:00:00,air_blower_03,air_blower,43713.0,87.6,2.34,53.9,0.866,6.8,0.2402,1497.0,3,0.0002836619847188545,medium,0.000160347129506008,0.4990068493150685,81.6432,0.46799999999999997,0.2668187001140251,0,50,3.8999999999999986,0.44916666666666666,668.3600000000002,0.03400000000000003,6.200000000000003,0.7206
2020-06-11 21:00:00,dewatering_screen_01,dewatering_screen,7935.0,90.9,6.51,54.9,0.854,8.2,0.1806,1591.0,3,0.0011466733870967734,medium,0.0001134422110552764,0.09058219178082191,83.4462,1.302,0.7153846153846154,0,50,4.899999999999999,0.45749999999999996,499.5899999999997,0.04600000000000004,4.549999999999997,0.5418000000000001
2020-01-18 03:00:00,primary_crusher_01,primary_crusher,12450.0,84.4,4.7,66.7,0.819,12.4,0.3047,1315.0,2,0.0012529114127379322,high,0.00023153495440729485,0.1421232876712329,73.9344,0.9400000000000001,0.5562130177514792,0,50,16.700000000000003,0.5558333333333334,1040.5199999999998,0.08100000000000007,7.799999999999997,0.6094
2021-07-12 08:00:00,hydrocyclone_04,hydrocyclone,51912.0,71.4,2.99,40.6,0.841,18.6,0.5361,1193.0,1,0.0005509217344403135,critical,0.0004489949748743719,0.5926027397260274,58.11960000000001,0.5980000000000001,0.4181818181818182,0,50,-9.399999999999999,0.3383333333333333,1161.1599999999999,0.05900000000000005,14.299999999999997,0.5361
2020-02-20 00:00:00,air_blower_04,air_blower,15756.0,83.8,2.28,56.5,0.862,8.9,0.3116,1507.0,2,0.0010281144887986293,high,0.000206631299734748,0.17986301369863014,76.34179999999999,0.45599999999999996,0.27175208581644816,0,50,6.5,0.4708333333333333,915.3000000000002,0.038000000000000034,8.100000000000001,0.6232
2021-05-29 03:00:00,apron_feeder_01,apron_feeder,30773.0,69.7,3.35,52.8,0.847,16.6,0.5565,1015.0,1,0.0009845973874049521,critical,0.0005477362204724409,0.35128995433789956,58.1298,0.67,0.4799426934097421,0,50,2.799999999999997,0.44,1599.8399999999997,0.05300000000000005,15.149999999999999,0.5565
2021-08-22 23:00:00,magnetic_separator_hims_03,magnetic_separator_hims,1376.0,100.0,1.68,58.6,0.88,0.0,0.0,1784.0,5,0.0,,0.0,0.015707762557077627,100.0,0.33599999999999997,0.16783216783216784,0,55,3.6000000000000014,0.48833333333333334,0.0,0.020000000000000018,0.0,0.0
2021-04-20 08:00:00,hydrocyclone_04,hydrocyclone,55482.0,64.1,3.77,51.9,0.834,23.3,0.6578,1164.0,1,0.0006470450408233154,critical,0.0005646351931330472,0.6333561643835617,49.164699999999996,0.754,0.5872274143302182,0,50,1.8999999999999986,0.4325,1863.2100000000003,0.06600000000000006,17.950000000000003,0.6578
2021-06-13 05:00:00,conveyor_belt_13,conveyor_belt,4920.0,100.0,2.32,56.9,0.84,0.0,0.0,1759.0,5,0.0,,0.0,0.056164383561643834,100.0,0.46399999999999997,0.23176823176823175,0,50,6.899999999999999,0.4741666666666667,0.0,0.06000000000000005,0.0,0.0
2020-01-24 03:00:00,flotation_cell_rougher_03,flotation_cell_rougher,22948.0,79.9,2.41,42.3,0.87,8.0,0.3753,1431.0,2,0.0008758551570874545,high,0.0002620810055865922,0.2619634703196347,73.508,0.48200000000000004,0.30125,0,45,-2.700000000000003,0.3525,850.2299999999997,0.030000000000000027,10.049999999999997,0.7506
2021-10-17 03:00:00,flotation_cell_rougher_01,flotation_cell_rougher,6987.0,97.9,1.31,41.1,0.888,0.8,0.0408,1661.0,5,0.0003005151688609036,low,2.4548736462093867e-05,0.07976027397260274,97.1168,0.262,0.1336734693877551,0,45,-3.8999999999999986,0.3425,86.30999999999977,0.01200000000000001,1.0499999999999972,0.20400000000000001
2021-06-12 10:00:00,shaking_table_03,shaking_table,13162.0,84.7,2.54,61.8,0.863,8.4,0.295,1379.0,3,0.001162349008584669,medium,0.00021376811594202898,0.1502511415525114,77.5852,0.508,0.29952830188679247,0,50,11.799999999999997,0.515,945.5399999999997,0.03700000000000003,7.649999999999999,0.885
2020-12-07 05:00:00,conveyor_belt_05,conveyor_belt,39609.0,70.2,4.69,51.4,0.792,25.3,0.571,1156.0,1,0.000752335268871497,critical,0.0004935177182368194,0.45215753424657534,52.439400000000006,0.9380000000000001,0.6671408250355619,0,50,1.3999999999999986,0.42833333333333334,1531.7199999999998,0.10799999999999998,14.899999999999999,0.571
2020-11-05 15:00:00,agitator_02,agitator,17096.0,89.0,2.24,52.3,0.868,6.1,0.215,1445.0,3,0.0006433877288413172,medium,0.00014868603042876902,0.19515981735159818,83.571,0.44800000000000006,0.25140291806958476,0,50,2.299999999999997,0.4358333333333333,575.3,0.03200000000000003,5.5,0.645
2021-07-08 02:00:00,agitator_01,agitator,60620.0,51.2,4.67,59.0,0.826,26.9,0.8371,739.0,1,0.0008050015671137064,critical,0.0011312162162162161,0.6920091324200913,37.4272,0.9339999999999999,0.9103313840155945,0,50,9.0,0.49166666666666664,2879.2,0.07400000000000007,24.4,0.8371
2020-03-12 07:00:00,flotation_cell_scavenger_03,flotation_cell_scavenger,24430.0,95.8,1.29,37.8,0.886,1.7,0.0837,1732.0,4,0.0001719127338217839,low,4.829774956722446e-05,0.2788812785388128,94.17139999999999,0.258,0.13451511991657977,0,45,-7.200000000000003,0.315,158.7600000000001,0.014000000000000012,2.1000000000000014,0.3348
2021-10-06 01:00:00,transfer_pump_04,transfer_pump,18341.0,87.4,2.67,73.1,0.881,7.5,0.2444,1544.0,3,0.0006869479882237484,medium,0.00015818770226537217,0.20937214611872146,80.84500000000001,0.534,0.30514285714285716,0,50,23.099999999999994,0.6091666666666666,921.0599999999995,0.019000000000000017,6.299999999999997,0.7332000000000001
2020-03-11 08:00:00,agitator_03,agitator,39311.0,78.4,3.33,55.6,0.856,11.9,0.4075,1446.0,2,0.0005494505494505493,high,0.0002816171389080857,0.4487557077625571,69.0704,0.666,0.4242038216560509,0,50,5.600000000000001,0.4633333333333333,1200.9599999999998,0.04400000000000004,10.799999999999997,0.815
2020-08-02 10:00:00,shaking_table_02,shaking_table,65412.0,55.0,5.51,62.4,0.83,24.8,0.7843,889.0,1,0.0006879366486783972,critical,0.0008812359550561798,0.7467123287671232,41.36,1.1019999999999999,1.0,0,50,12.399999999999999,0.52,2808.0,0.07000000000000006,22.5,0.7843
2020-03-30 18:00:00,apron_feeder_03,apron_feeder,56413.0,62.9,3.73,59.7,0.839,20.4,0.6665,1022.0,1,0.0006576381749211189,critical,0.0006515151515151515,0.6439840182648402,50.06839999999999,0.746,0.5920634920634921,0,50,9.700000000000003,0.4975,2214.8700000000003,0.061000000000000054,18.55,0.6665
2020-08-06 23:00:00,vibrating_feeder_01,vibrating_feeder,53578.0,58.9,3.79,70.0,0.835,22.6,0.7267,1037.0,1,0.0007670915843894064,critical,0.0007000963391136802,0.61162100456621,45.58860000000001,0.758,0.6423728813559323,0,50,20.0,0.5833333333333334,2877.0,0.06500000000000006,20.55,0.7267
2020-10-26 13:00:00,flotation_cell_rougher_04,flotation_cell_rougher,6545.0,93.6,1.51,46.4,0.884,2.6,0.126,1710.0,4,0.000977696303085855,medium,7.364114552893044e-05,0.07471461187214612,91.1664,0.302,0.16115261472785486,0,45,1.3999999999999986,0.38666666666666666,296.96000000000026,0.016000000000000014,3.200000000000003,0.504
2020-10-27 22:00:00,flotation_cell_scavenger_01,flotation_cell_scavenger,47481.0,81.0,2.42,45.8,0.871,7.6,0.3572,1540.0,2,0.00040015163640958677,high,0.00023179753406878649,0.5420205479452055,74.84400000000001,0.484,0.29839704069050554,0,45,0.7999999999999972,0.38166666666666665,870.1999999999999,0.029000000000000026,9.5,0.7144
2021-04-14 00:00:00,slurry_pump_06,slurry_pump,4153.0,100.0,1.3,73.6,0.9,0.0,0.0,1820.0,5,0.0,,0.0,0.04740867579908676,100.0,0.26,0.12987012987012989,0,50,23.599999999999994,0.6133333333333333,0.0,0.0,0.0,0.0
2021-09-07 03:00:00,tertiary_crusher_02,tertiary_crusher,32050.0,53.4,8.83,85.0,0.757,37.2,0.8473,655.0,1,0.0014539327946085927,critical,0.0012916158536585367,0.3658675799086758,33.5352,1.766,1.6504672897196262,0,50,35.0,0.7083333333333334,3961.0,0.14300000000000002,23.3,0.8473
